chr,start,end,dot,num1,dot,num2,num3,mark
chr22,32933988,32939930,.,301,.,1.924034,2.4,-1
chr22,33189912,33299988,.,362,.,2.761272,13.2,-1
chr22,33200657,33200765,.,1000,.,13.384283,2.2,-1
chr22,33201359,33201465,.,1000,.,13.636817,2.3,-1
chr22,33204474,33204574,.,1000,.,14.455026,2.5,-1
chr22,33204833,33204941,.,1000,.,13.384283,2.2,-1
chr22,33204943,33205043,.,1000,.,14.455026,2.5,-1
chr22,33205808,33205914,.,1000,.,13.636817,2.3,-1
chr22,33225089,33225237,.,936,.,10.654810,2.0,-1
chr22,33345292,33351669,.,296,.,1.854609,2.0,-1
chr22,33404952,33425098,.,279,.,1.617667,6.9,-1
chr22,33442033,33460367,.,306,.,1.999738,13.6,-1
chr22,33466648,33480763,.,313,.,2.085419,13.6,-1
chr22,33497232,33509553,.,299,.,1.898455,9.0,-1
chr22,33518268,33524013,.,302,.,1.944263,2.4,-1
chr22,33533807,33550552,.,273,.,1.538144,3.1,-1
chr22,33575156,33576201,.,417,.,3.521015,1.7,-1
chr22,33580796,33591023,.,280,.,1.631855,1.7,-1
chr22,33596103,33603241,.,292,.,1.804163,2.0,-1
chr22,33612418,33621550,.,292,.,1.798748,3.7,-1
chr22,33664551,33677509,.,277,.,1.602305,2.7,-1
chr22,33680559,33700288,.,275,.,1.571930,5.3,-1
chr22,33775712,33780996,.,302,.,1.939805,1.8,-1
chr22,33824069,33842239,.,272,.,1.525997,3.4,-1
chr22,34286450,34298756,.,277,.,1.591093,2.1,-1
chr22,34306197,34323805,.,271,.,1.507535,2.7,-1
chr22,35566478,35577342,.,282,.,1.669227,2.7,-1
chr22,35593456,35604492,.,307,.,2.012339,10.3,-1
chr22,35624915,35632701,.,287,.,1.738397,1.7,-1
chr22,35653950,35682413,.,329,.,2.303807,12.9,-1
chr22,35688275,35689561,.,421,.,3.576459,3.6,-1
chr22,35701840,35719112,.,326,.,2.274860,13.5,-1
chr22,35724984,35743879,.,306,.,1.996003,13.3,-1
chr22,35794282,35831676,.,302,.,1.943343,12.8,-1
chr22,35888101,35893101,.,304,.,1.971140,1.8,-1
chr22,35901598,35911422,.,300,.,1.912819,6.6,-1
chr22,35926833,35932441,.,302,.,1.944896,2.3,-1
chr22,35934079,35955576,.,312,.,2.072278,13.3,-1
chr22,35961107,35961681,.,511,.,4.807658,2.0,-1
chr22,35961137,35962166,.,421,.,3.575764,1.9,-1
chr22,35988746,36016980,.,278,.,1.610386,10.9,-1
chr22,36128116,36309486,.,317,.,2.140283,12.6,-1
chr22,36317190,36428824,.,338,.,2.440220,12.8,-1
chr22,36374857,36375097,.,758,.,8.213083,2.5,-1
chr22,36393049,36393158,.,1000,.,13.261492,2.2,-1
chr22,36400139,36400337,.,933,.,10.618935,4.6,-1
chr22,36408258,36408366,.,1000,.,13.384283,2.2,-1
chr22,36496121,36496224,.,1000,.,14.034006,2.4,-1
chr22,36528729,36548668,.,277,.,1.601508,6.3,-1
chr22,36573572,36583324,.,303,.,1.953892,7.3,-1
chr22,36593403,36598426,.,304,.,1.962114,1.7,-1
chr22,36603938,36627614,.,314,.,2.103570,12.9,-1
chr22,36664169,36791533,.,477,.,4.348876,12.8,-1
chr22,36801491,36802040,.,544,.,5.265947,3.0,-1
chr22,36859082,36867615,.,293,.,1.817216,3.5,-1
chr22,36906574,36907177,.,510,.,4.794370,2.3,-1
chr22,36907695,36907809,.,1000,.,13.832561,3.1,-1
chr22,36908550,36909077,.,542,.,5.236425,2.6,-1
chr22,36911740,36913805,.,420,.,3.563643,8.7,-1
chr22,36914483,36915349,.,503,.,4.704029,5.2,-1
chr22,36918048,36920716,.,415,.,3.497025,11.9,-1
chr22,36921093,36923475,.,438,.,3.806567,13.3,-1
chr22,36940269,36949916,.,301,.,1.920671,6.5,-1
chr22,36967051,37140607,.,318,.,2.155629,13.1,-1
chr22,37060532,37060651,.,1000,.,12.147080,1.8,-1
chr22,37100392,37100598,.,811,.,8.930731,2.4,-1
chr22,37128179,37128391,.,792,.,8.677974,2.3,-1
chr22,37146122,37172291,.,291,.,1.782655,13.4,-1
chr22,37190134,37195635,.,303,.,1.958837,2.3,-1
chr22,37197002,37231998,.,316,.,2.132829,12.8,-1
chr22,37243341,37244482,.,412,.,3.455109,2.1,-1
chr22,37248738,37257816,.,294,.,1.823923,4.1,-1
chr22,37273524,37341263,.,285,.,1.705204,13.4,-1
chr22,37392571,37400117,.,309,.,2.037489,6.1,-1
chr22,37416705,37428638,.,322,.,2.213465,13.5,-1
chr22,37448389,37489223,.,311,.,2.069261,14.4,-1
chr22,37472235,37472454,.,816,.,9.000639,3.0,-1
chr22,37472365,37472468,.,1000,.,14.034006,2.4,-1
chr22,37477596,37477699,.,1000,.,14.034006,2.4,-1
chr22,37490757,37508154,.,303,.,1.948819,13.2,-1
chr22,37517870,37522929,.,303,.,1.948152,1.6,-1
chr22,37530700,37535770,.,302,.,1.943925,1.6,-1
chr22,37537504,37546839,.,297,.,1.872249,5.2,-1
chr22,37557211,37566917,.,302,.,1.936074,6.9,-1
chr22,37569003,37576477,.,299,.,1.898877,3.7,-1
chr22,37583694,37595433,.,281,.,1.645555,2.8,-1
chr22,37593165,37593989,.,497,.,4.624843,4.4,-1
chr22,37595653,37644925,.,295,.,1.837576,13.1,-1
chr22,37684478,37695658,.,279,.,1.622047,2.1,-1
chr22,37748449,37756276,.,292,.,1.796448,2.5,-1
chr22,37767340,37778570,.,306,.,1.989277,10.0,-1
chr22,37781057,37782074,.,424,.,3.617956,2.0,-1
chr22,37788484,37809197,.,312,.,2.074584,14.0,-1
chr22,37816589,37822016,.,300,.,1.912905,1.7,-1
chr22,37849540,37920808,.,363,.,2.782408,12.7,-1
chr22,37868169,37868372,.,867,.,9.710049,3.4,-1
chr22,37881144,37881353,.,801,.,8.802539,2.3,-1
chr22,37887046,37887188,.,969,.,11.105013,2.2,-1
chr22,37887469,37887590,.,1000,.,11.946302,1.8,-1
chr22,37894248,37894455,.,807,.,8.887587,2.4,-1
chr22,37907786,37908462,.,840,.,9.330840,15.7,-1
chr22,37912029,37912152,.,1000,.,11.752053,1.7,-1
chr22,37944748,37976464,.,330,.,2.328542,13.9,-1
chr22,37959656,37959890,.,1000,.,11.793145,8.6,-1
chr22,37960270,37960609,.,1000,.,12.792058,15.4,-1
chr22,37960609,37960713,.,1000,.,13.899063,2.4,-1
chr22,37962240,37965068,.,573,.,5.669002,100.0,-1
chr22,37965456,37965957,.,543,.,5.245881,2.2,-1
chr22,37966353,37966787,.,756,.,8.175235,9.0,-1
chr22,38015711,38027161,.,308,.,2.019916,11.1,-1
chr22,38037212,38038630,.,410,.,3.428875,3.6,-1
chr22,38039364,38040085,.,506,.,4.738755,3.6,-1
chr22,38043970,38044539,.,514,.,4.849905,2.0,-1
chr22,38054926,38057506,.,435,.,3.769105,14.6,-1
chr22,38057640,38058641,.,428,.,3.675785,2.1,-1
chr22,38060397,38060958,.,502,.,4.684824,1.5,-1
chr22,38073435,38074905,.,525,.,5.006070,14.5,-1
chr22,38073447,38073622,.,926,.,10.512746,3.2,-1
chr22,38075425,38076807,.,514,.,4.849403,12.5,-1
chr22,38085022,38085272,.,773,.,8.410197,3.2,-1
chr22,38086785,38086915,.,970,.,11.119251,1.5,-1
chr22,38086818,38087875,.,550,.,5.345886,11.1,-1
chr22,38127550,38149923,.,306,.,1.991139,13.6,-1
chr22,38138803,38138906,.,1000,.,14.034006,2.4,-1
chr22,38139485,38139692,.,854,.,9.522415,3.3,-1
chr22,38148221,38148422,.,827,.,9.152888,2.5,-1
chr22,38155313,38165552,.,309,.,2.040637,9.9,-1
chr22,38168202,38177719,.,295,.,1.836444,4.7,-1
chr22,38225145,38230992,.,298,.,1.887871,1.8,-1
chr22,38241490,38281938,.,287,.,1.728386,13.2,-1
chr22,38301231,38344950,.,389,.,3.141031,13.1,-1
chr22,38304603,38304777,.,930,.,10.573164,3.2,-1
chr22,38317663,38317816,.,1000,.,12.024383,3.9,-1
chr22,38319574,38319737,.,923,.,10.480498,2.5,-1
chr22,38319617,38319837,.,813,.,8.959727,3.0,-1
chr22,38320236,38320354,.,1000,.,13.363660,2.9,-1
chr22,38322195,38322428,.,982,.,11.279770,7.6,-1
chr22,38323318,38323513,.,945,.,10.782304,4.6,-1
chr22,38333770,38333914,.,1000,.,13.688471,5.3,-1
chr22,38353286,38353787,.,543,.,5.245881,2.2,-1
chr22,38355955,38369341,.,313,.,2.091005,13.4,-1
chr22,38360122,38360268,.,947,.,10.800766,2.0,-1
chr22,38360146,38360366,.,769,.,8.362412,2.1,-1
chr22,38360919,38361030,.,1000,.,13.022546,2.1,-1
chr22,38459448,38485262,.,277,.,1.593365,9.0,-1
chr22,38502548,38507696,.,300,.,1.914472,1.4,-1
chr22,38599937,38601713,.,548,.,5.327405,15.0,-1
chr22,38609427,38609604,.,971,.,11.136384,4.2,-1
chr22,38635927,38676908,.,324,.,2.234994,14.4,-1
chr22,38677155,38718848,.,373,.,2.909141,13.5,-1
chr22,38744559,38745060,.,543,.,5.245881,2.2,-1
chr22,38778400,38778988,.,502,.,4.693190,1.8,-1
chr22,38808514,38813678,.,305,.,1.984881,2.2,-1
chr22,38816606,38825219,.,290,.,1.769823,2.8,-1
chr22,38846685,38859870,.,276,.,1.584686,2.5,-1
chr22,38868390,38909771,.,357,.,2.692905,13.7,-1
chr22,39007366,39012403,.,305,.,1.982749,2.0,-1
chr22,39024876,39038815,.,275,.,1.574385,2.6,-1
chr22,39062151,39151894,.,325,.,2.256463,12.8,-1
chr22,39103208,39103317,.,1000,.,13.261492,2.2,-1
chr22,39104070,39104765,.,862,.,9.642986,16.0,-1
chr22,39105473,39105717,.,749,.,8.078442,2.5,-1
chr22,39106788,39107033,.,746,.,8.045469,2.4,-1
chr22,39108735,39108859,.,1000,.,11.657279,1.7,-1
chr22,39112782,39113025,.,830,.,9.193245,4.3,-1
chr22,39121791,39121976,.,884,.,9.944489,2.9,-1
chr22,39123622,39123733,.,1000,.,13.022546,2.1,-1
chr22,39161944,39162080,.,1000,.,11.594940,2.3,-1
chr22,39162424,39162528,.,1000,.,13.899063,2.4,-1
chr22,39204180,39293377,.,297,.,1.869552,13.4,-1
chr22,39302501,39372880,.,294,.,1.824222,14.0,-1
chr22,39524698,39535267,.,303,.,1.952055,8.3,-1
chr22,39547107,39548326,.,412,.,3.449630,2.5,-1
chr22,39615165,39624017,.,295,.,1.840799,4.2,-1
chr22,39627297,39639604,.,316,.,2.135522,13.6,-1
chr22,39705323,39715297,.,814,.,8.972303,13.5,-1
chr22,39738549,39749921,.,279,.,1.617772,2.1,-1
chr22,39746434,39747600,.,415,.,3.493730,2.4,-1
chr22,39756476,39761630,.,304,.,1.963236,1.9,-1
chr22,39771073,39781345,.,279,.,1.624706,1.6,-1
chr22,39799985,39819014,.,305,.,1.981947,13.4,-1
chr22,39826107,39832028,.,301,.,1.930858,2.5,-1
chr22,39849743,39850778,.,420,.,3.555035,1.8,-1
chr22,39851921,39853083,.,441,.,3.845023,4.1,-1
chr22,39852566,39853172,.,508,.,4.770636,2.3,-1
chr22,39854691,39854806,.,1000,.,12.569588,2.0,-1
chr22,39854698,39854906,.,804,.,8.844858,2.4,-1
chr22,39863170,39882262,.,323,.,2.230077,13.5,-1
chr22,39889690,39890708,.,424,.,3.614402,1.9,-1
chr22,39895591,40031363,.,320,.,2.189317,13.3,-1
chr22,39906854,39907055,.,827,.,9.152888,2.5,-1
chr22,39910027,39910274,.,780,.,8.512345,3.3,-1
chr22,39917088,39917219,.,1000,.,12.037495,2.5,-1
chr22,39917670,39918150,.,838,.,9.308161,14.4,-1
chr22,39918510,39919744,.,998,.,11.500978,15.2,-1
chr22,39920168,39921355,.,805,.,8.856568,15.1,-1
chr22,39921575,39921700,.,1000,.,12.615295,2.7,-1
chr22,40035422,40189245,.,292,.,1.801696,12.3,-1
chr22,40198904,40211228,.,313,.,2.089924,14.7,-1
chr22,40220635,40240801,.,278,.,1.616062,6.9,-1
chr22,40254495,40264154,.,298,.,1.877470,5.7,-1
chr22,40276741,40281751,.,304,.,1.967205,1.8,-1
chr22,40286861,40287377,.,531,.,5.093385,2.0,-1
chr22,40292272,40292473,.,827,.,9.152888,2.5,-1
chr22,40298994,40322751,.,307,.,2.007896,13.9,-1
chr22,40328809,40335048,.,305,.,1.979881,3.5,-1
chr22,40367584,40372791,.,302,.,1.943253,1.8,-1
chr22,40386631,40462424,.,303,.,1.955718,14.2,-1
chr22,40479033,40479550,.,549,.,5.337710,2.7,-1
chr22,40480208,40480718,.,536,.,5.153307,2.1,-1
chr22,40486925,40495830,.,291,.,1.785573,3.3,-1
chr22,40506283,40513624,.,309,.,2.040684,5.9,-1
chr22,40515037,40522464,.,294,.,1.822426,2.6,-1
chr22,40530934,40536008,.,302,.,1.942392,1.6,-1
chr22,40570143,40616559,.,304,.,1.973292,12.7,-1
chr22,40677794,40686685,.,295,.,1.847505,4.3,-1
chr22,40695571,40737869,.,281,.,1.652791,14.6,-1
chr22,40741670,40770631,.,287,.,1.728772,14.6,-1
chr22,40777986,40791078,.,303,.,1.947251,11.1,-1
chr22,40796483,40837636,.,322,.,2.212880,13.5,-1
chr22,40805751,40806198,.,803,.,8.819418,11.5,-1
chr22,40806128,40806244,.,1000,.,12.461229,1.9,-1
chr22,40810621,40810778,.,892,.,10.044025,1.7,-1
chr22,40852856,40861615,.,301,.,1.920355,5.5,-1
chr22,40951849,40966119,.,299,.,1.897009,11.0,-1
chr22,40976200,40981533,.,303,.,1.946622,2.0,-1
chr22,40989245,40990258,.,425,.,3.632242,2.0,-1
chr22,41002924,41014357,.,331,.,2.333254,13.8,-1
chr22,41016044,41035754,.,314,.,2.106816,13.6,-1
chr22,41192073,41215364,.,281,.,1.647483,9.7,-1
chr22,41215702,41267562,.,302,.,1.938452,13.1,-1
chr22,41346474,41374204,.,284,.,1.687044,13.9,-1
chr22,41351608,41351818,.,798,.,8.760622,2.3,-1
chr22,41362622,41362726,.,1000,.,13.899063,2.4,-1
chr22,41368306,41368509,.,820,.,9.062712,2.5,-1
chr22,41480577,41583167,.,320,.,2.180122,12.6,-1
chr22,41489380,41491266,.,729,.,7.803735,14.7,-1
chr22,41495402,41495536,.,1000,.,12.748666,3.5,-1
chr22,41495754,41495988,.,937,.,10.669988,6.5,-1
chr22,41498449,41498612,.,923,.,10.480498,2.5,-1
chr22,41500592,41500701,.,1000,.,13.261492,2.2,-1
chr22,41510802,41511004,.,823,.,9.107577,2.5,-1
chr22,41511756,41512055,.,736,.,7.910929,3.9,-1
chr22,41616848,41686589,.,309,.,2.031219,13.1,-1
chr22,41701809,41702319,.,536,.,5.153307,2.1,-1
chr22,41703510,41704697,.,411,.,3.431920,2.2,-1
chr22,41706227,41706766,.,516,.,4.876042,1.7,-1
chr22,41714482,41726918,.,307,.,2.007701,12.0,-1
chr22,41741591,41756050,.,302,.,1.944920,12.7,-1
chr22,41758397,41769637,.,314,.,2.104420,13.0,-1
chr22,41788763,41800710,.,276,.,1.583907,1.8,-1
chr22,41821354,41846450,.,300,.,1.911237,13.1,-1
chr22,41835191,41835407,.,781,.,8.517271,2.2,-1
chr22,41838226,41838866,.,684,.,7.186447,11.7,-1
chr22,41850632,41947109,.,318,.,2.162982,13.1,-1
chr22,41929017,41929381,.,739,.,7.942322,6.1,-1
chr22,41929596,41929718,.,1000,.,12.925507,2.8,-1
chr22,41961724,41961947,.,804,.,8.839192,2.9,-1
chr22,41962820,41986015,.,283,.,1.671298,10.6,-1
chr22,41989459,42088332,.,301,.,1.920509,12.9,-1
chr22,42072260,42072368,.,1000,.,13.384283,2.2,-1
chr22,42073727,42073842,.,1000,.,13.712277,3.1,-1
chr22,42141951,42143083,.,414,.,3.482579,2.1,-1
chr22,42200723,42347823,.,327,.,2.280680,12.7,-1
chr22,42363873,42377454,.,300,.,1.906166,10.5,-1
chr22,42388274,42393519,.,301,.,1.929174,1.7,-1
chr22,42460675,42461722,.,426,.,3.639800,2.3,-1
chr22,42542800,42742279,.,370,.,2.878134,12.8,-1
chr22,42567019,42567191,.,939,.,10.696108,3.3,-1
chr22,42577970,42578071,.,1000,.,14.311907,2.5,-1
chr22,42637285,42637464,.,962,.,11.011955,4.1,-1
chr22,42640672,42640785,.,1000,.,12.792058,2.0,-1
chr22,42652178,42652388,.,1000,.,11.889415,7.3,-1
chr22,42657309,42657543,.,1000,.,11.793145,8.6,-1
chr22,42753503,42766821,.,301,.,1.924074,10.7,-1
chr22,42775269,42781150,.,302,.,1.943991,2.6,-1
chr22,42789712,42810859,.,277,.,1.597021,6.8,-1
chr22,42956225,42961255,.,303,.,1.959384,1.7,-1
chr22,42972126,43027689,.,300,.,1.913326,13.4,-1
chr22,43037354,43046178,.,294,.,1.831748,4.0,-1
chr22,43179000,43199034,.,279,.,1.620151,6.9,-1
chr22,43207325,43207839,.,533,.,5.113203,2.0,-1
chr22,43212579,43219497,.,299,.,1.899528,3.2,-1
chr22,43232936,43233136,.,830,.,9.198653,2.5,-1
chr22,43236218,43249696,.,299,.,1.891483,10.0,-1
chr22,43260468,43418519,.,327,.,2.288944,13.5,-1
chr22,43301323,43301534,.,795,.,8.719102,2.3,-1
chr22,43325129,43325231,.,1000,.,14.171594,2.4,-1
chr22,43366756,43366891,.,1000,.,11.680829,2.4,-1
chr22,43374178,43374510,.,766,.,8.312036,5.9,-1
chr22,43400563,43400668,.,1000,.,15.018209,3.5,-1
chr22,43401237,43401460,.,761,.,8.249913,2.0,-1
chr22,43406831,43407104,.,826,.,9.145704,5.5,-1
chr22,43407000,43407106,.,1000,.,14.876527,3.4,-1
chr22,43464674,43464804,.,1000,.,14.151774,4.7,-1
chr22,43527105,43535704,.,299,.,1.894959,4.9,-1
chr22,43542231,43587153,.,325,.,2.261240,13.6,-1
chr22,43554084,43554316,.,985,.,11.328390,7.6,-1
chr22,43554570,43554844,.,963,.,11.030710,9.4,-1
chr22,43555071,43555281,.,844,.,9.386380,3.2,-1
chr22,43555175,43555296,.,1000,.,11.946302,1.8,-1
chr22,43558918,43559024,.,1000,.,14.876527,3.4,-1
chr22,43592951,43750762,.,319,.,2.170851,12.5,-1
chr22,43678249,43678460,.,795,.,8.719102,2.3,-1
chr22,43696485,43696689,.,817,.,9.018287,2.4,-1
chr22,43751646,43845446,.,322,.,2.212104,13.0,-1
chr22,43783076,43783200,.,1000,.,12.717031,2.7,-1
chr22,43800369,43800603,.,1000,.,11.793145,8.6,-1
chr22,43805921,43806100,.,1000,.,13.214346,7.3,-1
chr22,43828681,43828822,.,975,.,11.183772,2.2,-1
chr22,43847300,43885545,.,288,.,1.742045,13.1,-1
chr22,43960912,43980307,.,306,.,1.998750,13.9,-1
chr22,43998936,44008249,.,295,.,1.848451,4.8,-1
chr22,44017252,44048270,.,274,.,1.550578,9.6,-1
chr22,44052748,44073599,.,283,.,1.676413,9.3,-1
chr22,44080739,44090621,.,301,.,1.928188,7.0,-1
chr22,44094057,44099880,.,302,.,1.940787,2.5,-1
chr22,44105925,44113612,.,304,.,1.965926,5.1,-1
chr22,44126002,44154817,.,308,.,2.015718,13.1,-1
chr22,44171500,44173724,.,432,.,3.722476,11.2,-1
chr22,44180689,44200689,.,308,.,2.023704,13.5,-1
chr22,44209925,44267616,.,305,.,1.981698,13.3,-1
chr22,44268327,44299781,.,296,.,1.850777,12.9,-1
chr22,44300845,44311107,.,281,.,1.651901,2.1,-1
chr22,44313183,44351632,.,287,.,1.732803,12.8,-1
chr22,44353556,44409622,.,300,.,1.912568,13.3,-1
chr22,44418101,44453499,.,282,.,1.663127,12.8,-1
chr22,44453545,44622348,.,316,.,2.131471,13.3,-1
chr22,44464606,44464833,.,793,.,8.683436,2.8,-1
chr22,44473830,44474072,.,714,.,7.602192,1.6,-1
chr22,44481561,44481680,.,1000,.,13.251361,2.9,-1
chr22,44582333,44582554,.,767,.,8.324573,2.1,-1
chr22,44593422,44593702,.,741,.,7.978423,3.5,-1
chr22,44594224,44594350,.,1000,.,12.515174,2.7,-1
chr22,44647411,44753324,.,304,.,1.971518,13.2,-1
chr22,44777254,44784024,.,299,.,1.902232,3.0,-1
chr22,44795706,44809905,.,302,.,1.934259,12.1,-1
chr22,44822967,44828196,.,302,.,1.935077,1.7,-1
chr22,44829673,44843362,.,297,.,1.871928,9.7,-1
chr22,44849239,44856689,.,298,.,1.887355,3.5,-1
chr22,44881480,44891343,.,300,.,1.918579,6.7,-1
chr22,44904402,44946293,.,287,.,1.728451,13.6,-1
chr22,44960001,45007212,.,287,.,1.739654,13.0,-1
chr22,45010870,45032444,.,284,.,1.687234,10.1,-1
chr22,45053172,45074962,.,279,.,1.616232,7.7,-1
chr22,45092932,45249662,.,312,.,2.074310,12.8,-1
chr22,45154696,45154825,.,1000,.,13.242800,3.6,-1
chr22,45160575,45160777,.,823,.,9.107577,2.5,-1
chr22,45169988,45170129,.,1000,.,12.115753,3.2,-1
chr22,45171793,45171896,.,1000,.,15.309824,3.5,-1
chr22,45276894,45299928,.,281,.,1.654454,9.8,-1
chr22,45310294,45414404,.,310,.,2.052363,12.5,-1
chr22,45424359,45435968,.,309,.,2.037529,11.8,-1
chr22,45439850,45457138,.,306,.,1.991511,13.4,-1
chr22,45475065,45476291,.,395,.,3.215563,1.5,-1
chr22,45479558,45481091,.,548,.,5.314663,14.7,-1
chr22,45490681,45491716,.,420,.,3.555035,1.8,-1
chr22,45491925,45492929,.,428,.,3.664802,2.1,-1
chr22,45498498,45506345,.,295,.,1.842109,3.2,-1
chr22,45514274,45526966,.,278,.,1.604826,2.6,-1
chr22,45528090,45643001,.,328,.,2.295155,12.7,-1
chr22,45551861,45552020,.,1000,.,11.570632,3.7,-1
chr22,45553421,45553600,.,1000,.,11.746085,5.1,-1
chr22,45556486,45556820,.,733,.,7.868822,5.0,-1
chr22,45573369,45573656,.,727,.,7.783828,3.3,-1
chr22,45605893,45606057,.,977,.,11.217869,3.5,-1
chr22,45677861,45691712,.,278,.,1.603363,3.2,-1
chr22,45705796,45722841,.,317,.,2.143256,14.0,-1
chr22,45729558,45731768,.,420,.,3.567674,9.7,-1
chr22,45753573,45763574,.,301,.,1.931524,7.2,-1
chr22,45901868,45910102,.,292,.,1.803407,3.0,-1
chr22,45958059,45963228,.,305,.,1.982961,2.2,-1
chr22,45970914,45977213,.,294,.,1.835850,1.7,-1
chr22,45979297,45984474,.,305,.,1.979897,2.1,-1
chr22,46065328,46397015,.,324,.,2.242802,12.0,-1
chr22,46121714,46121941,.,751,.,8.104540,1.9,-1
chr22,46186422,46186549,.,1000,.,12.416629,2.6,-1
chr22,46186435,46186640,.,814,.,8.974295,2.4,-1
chr22,46263155,46263314,.,1000,.,12.397106,4.8,-1
chr22,46263666,46263807,.,975,.,11.183772,2.2,-1
chr22,46282985,46283191,.,811,.,8.930731,2.4,-1
chr22,46367597,46367750,.,1000,.,12.024383,3.9,-1
chr22,46369201,46369408,.,807,.,8.887587,2.4,-1
chr22,46467923,46469530,.,423,.,3.598015,5.9,-1
chr22,46470801,46471307,.,539,.,5.194044,2.1,-1
chr22,46476052,46535323,.,394,.,3.199265,12.8,-1
chr22,46554140,46563142,.,294,.,1.824724,4.1,-1
chr22,46573509,46594229,.,281,.,1.648959,8.2,-1
chr22,46621210,46622286,.,436,.,3.785956,3.1,-1
chr22,46633584,46643023,.,304,.,1.962996,7.2,-1
chr22,46650540,46659778,.,299,.,1.891907,5.5,-1
chr22,46667970,46687573,.,278,.,1.608848,6.3,-1
chr22,46690953,46780454,.,314,.,2.108399,12.7,-1
chr22,46744095,46744327,.,779,.,8.496293,2.7,-1
chr22,46748536,46748770,.,1000,.,11.793145,8.6,-1
chr22,46748800,46748977,.,971,.,11.136384,4.2,-1
chr22,46789958,46797822,.,304,.,1.971808,5.4,-1
chr22,46804110,46810395,.,305,.,1.986298,3.6,-1
chr22,46811276,46833172,.,307,.,2.004508,13.5,-1
chr22,46836990,46851447,.,298,.,1.890651,11.0,-1
chr22,46853117,46863972,.,309,.,2.033788,10.6,-1
chr22,46865874,46874490,.,297,.,1.875969,4.6,-1
chr22,46898890,46940831,.,282,.,1.657460,13.0,-1
chr22,46927878,46928489,.,521,.,4.946669,2.9,-1
chr22,46929280,46929574,.,746,.,8.045469,4.0,-1
chr22,46973559,46988067,.,304,.,1.965524,13.7,-1
chr22,46992660,46993272,.,505,.,4.723865,2.2,-1
chr22,47001104,47019520,.,307,.,2.012241,13.5,-1
chr22,47030937,47069046,.,333,.,2.358602,13.6,-1
chr22,47040075,47040275,.,830,.,9.198653,2.5,-1
chr22,47058748,47058856,.,1000,.,13.384283,2.2,-1
chr22,47079763,47094810,.,292,.,1.807784,9.1,-1
chr22,47097211,47097813,.,494,.,4.584046,1.7,-1
chr22,47112380,47118049,.,308,.,2.016689,3.2,-1
chr22,47130288,47132317,.,415,.,3.497340,7.9,-1
chr22,47162272,47471516,.,316,.,2.132336,12.7,-1
chr22,47338269,47338480,.,795,.,8.719102,2.3,-1
chr22,47358286,47358559,.,826,.,9.145704,5.5,-1
chr22,47487486,47488609,.,408,.,3.393473,1.7,-1
chr22,47504569,47510825,.,295,.,1.848469,1.8,-1
chr22,47547390,47556699,.,302,.,1.933943,6.4,-1
chr22,50155814,50229204,.,402,.,3.319701,12.9,-1
chr22,50171369,50171508,.,1000,.,14.180862,5.5,-1
chr22,50173662,50173773,.,1000,.,13.022546,2.1,-1
chr22,50177543,50177674,.,1000,.,13.040620,3.6,-1
chr22,50178141,50178242,.,1000,.,14.311907,2.5,-1
chr22,50196776,50196925,.,1000,.,12.347185,4.0,-1
chr22,50200125,50200245,.,1000,.,13.140933,2.9,-1
chr22,50235090,50309551,.,313,.,2.091297,12.6,-1
chr22,50249235,50249395,.,997,.,11.498316,3.7,-1
chr22,50251885,50252176,.,752,.,8.128412,4.1,-1
chr22,50252270,50252623,.,703,.,7.445288,4.6,-1
chr22,50257863,50258171,.,720,.,7.679766,3.7,-1
chr22,50273862,50274070,.,804,.,8.844858,2.4,-1
chr22,50313236,50328632,.,309,.,2.039934,13.2,-1
chr22,50349937,50366663,.,362,.,2.757663,13.8,-1
chr22,50354883,50355145,.,745,.,8.024997,3.0,-1
chr22,50355301,50355403,.,1000,.,14.171594,2.4,-1
chr22,50355409,50355697,.,1000,.,12.775907,14.2,-1
chr22,50356580,50356711,.,1000,.,12.037495,2.5,-1
chr22,50356994,50357162,.,844,.,9.386380,1.4,-1
chr22,50360775,50361181,.,726,.,7.768039,7.0,-1
chr22,50364229,50364393,.,919,.,10.416593,2.5,-1
chr22,50421186,50421733,.,528,.,5.044965,2.3,-1
chr22,50431933,50443536,.,307,.,2.004607,10.9,-1
chr22,50445433,50462246,.,304,.,1.969616,13.3,-1
chr22,50466145,50466655,.,536,.,5.153307,2.1,-1
chr22,50468096,50468701,.,524,.,4.995726,3.0,-1
chr22,50469099,50469217,.,1000,.,14.477299,4.1,-1
chr22,50478793,50488684,.,299,.,1.899862,6.4,-1
chr22,50497911,50504389,.,301,.,1.927120,3.0,-1
chr22,50555651,50560700,.,305,.,1.978037,2.0,-1
chr22,50581251,50582351,.,422,.,3.583891,2.4,-1
chr22,50607395,50760776,.,340,.,2.464016,12.3,-1
chr22,50628566,50628725,.,1000,.,11.570632,3.7,-1
chr22,50644844,50645024,.,958,.,10.950777,4.1,-1
chr22,50646148,50646354,.,811,.,8.930731,2.4,-1
chr22,50652416,50652541,.,1000,.,12.615295,2.7,-1
chr22,50652430,50652638,.,804,.,8.844858,2.4,-1
chr22,50672487,50672671,.,940,.,10.712717,4.0,-1
chr22,50672784,50673023,.,761,.,8.247447,2.6,-1
chr22,50673366,50673528,.,987,.,11.356361,3.6,-1
